Date,Open,High,Low,Close,Volume
1/28/2024,42636.22,42645.83,42591.42,42600.02,173.38853
1/28/2024,42600.03,42612.62,42478.01,42512.51,262.55206
1/28/2024,42512.51,42527.51,42400,42495.34,298.69512
1/28/2024,42495.34,42495.34,42357.88,42405.62,291.35356
1/28/2024,42405.63,42478.95,42386.38,42471.98,189.56949
1/28/2024,42471.98,42493.33,42333.33,42374.68,338.84533
1/28/2024,42374.68,42436.26,42291.11,42414,456.3929
1/28/2024,42414,42445.1,42342.76,42357.59,215.22603
1/28/2024,42357.59,42417.34,42321.11,42417.04,177.60239
1/28/2024,42417.04,42423.99,42357.27,42357.27,153.69521
1/28/2024,42357.28,42389.79,42240.22,42365.27,430.31781
1/28/2024,42365.26,42410.08,42288.49,42401.59,199.54416
1/28/2024,42401.6,42449.99,42384.06,42397.18,126.46164
1/28/2024,42397.19,42444.96,42352,42431.74,150.88097
1/28/2024,42431.75,42544,42431.74,42471.6,289.27283
1/28/2024,42471.61,42500,42420,42446.91,104.24899
1/28/2024,42446.92,42472,42252.13,42288,366.01312
1/28/2024,42288,42370.24,42282.77,42365.99,207.80371
1/28/2024,42365.99,42411.1,42338.19,42338.2,183.65799
1/28/2024,42338.2,42365.09,42186.95,42214.15,236.05201
1/28/2024,42214.15,42292.74,42155.55,42258.01,342.55667
1/28/2024,42258,42341.1,42245.73,42327.59,199.40307
1/28/2024,42327.59,42354.7,42257.63,42282.91,177.7084
1/28/2024,42282.9,42318.59,42136.58,42310.93,243.07924
1/28/2024,42310.94,42351.05,42282.01,42312.34,135.63463
1/28/2024,42312.35,42312.35,42172.71,42222.27,203.99582
1/28/2024,42222.27,42239.85,42162.5,42181.12,175.9477
1/28/2024,42181.12,42204.86,42100,42172.7,221.53424
1/28/2024,42172.7,42215.03,42111.54,42168.17,154.46297
1/28/2024,42168.16,42170.4,42110.07,42134.99,145.57498
1/28/2024,42134.99,42139.54,41920.51,41974.09,480.19858
1/28/2024,41974.09,42106.77,41963.28,42073.55,253.2294
1/28/2024,42073.56,42091.1,41971.67,41971.67,170.86031
1/28/2024,41971.67,42025,41875,42004.01,291.97407
1/28/2024,42004.01,42011.1,41908,41968.37,200.15776
1/28/2024,41968.37,41980.9,41721.08,41811.1,467.73372
1/28/2024,41811.09,41856.44,41772.95,41785.92,298.05975
1/28/2024,41785.91,41854.3,41691.1,41705.49,335.50871
1/28/2024,41705.49,41790,41681.72,41786.63,260.10248
1/28/2024,41786.63,41936,41784,41913.93,322.28318
1/28/2024,41913.92,41969.75,41896.64,41945.09,222.51057
1/28/2024,41945.09,41977.98,41910.47,41911.11,166.35234
1/28/2024,41911.1,41931.1,41827.23,41859.4,118.3084
1/28/2024,41859.4,41920,41810,41917.16,127.25803
1/28/2024,41917.17,42028,41884.68,41979.59,214.55332
1/28/2024,41979.59,41979.59,41866.77,41909.58,144.75386
1/28/2024,41909.58,41960,41882.74,41908.48,105.80421
1/28/2024,41908.49,41940.61,41620.81,41769.76,356.38965
1/28/2024,41769.76,41848,41744.45,41834,119.12434
1/28/2024,41834.01,41857.68,41753.19,41824.18,195.42874
1/28/2024,41824.19,41960.01,41824.18,41952.24,197.51921
1/28/2024,41952.24,42073.81,41924,42048.12,268.34481
1/28/2024,42048.12,42060.73,42015.2,42031.06,108.74101
1/29/2024,42031.05,42069.23,41881.99,41916.63,262.72929
1/29/2024,41916.63,41991.09,41874.94,41978.43,197.14482
1/29/2024,41978.44,42062.29,41966.39,41995.66,145.84231
1/29/2024,41995.67,41996,41951.18,41971.42,130.24389
1/29/2024,41971.43,42084.67,41967.57,42084.66,149.51074
1/29/2024,42084.67,42245.11,42031.1,42193.2,254.16456
1/29/2024,42193.19,42318.31,42163.1,42221.99,330.45309
1/29/2024,42222,42222,42142.18,42160.21,158.8761
1/29/2024,42160.21,42265.43,42127.96,42256.34,154.52716
1/29/2024,42256.33,42298.31,42236.01,42264.7,124.9893
1/29/2024,42264.71,42328.67,42207.85,42252.14,288.65851
1/29/2024,42252.13,42268,42212.03,42237.56,121.61986
1/29/2024,42237.56,42384.05,42237.56,42345.25,245.11838
1/29/2024,42345.24,42485.11,42337.69,42464.39,334.80652
1/29/2024,42464.4,42504,42391.04,42458.16,346.36282
1/29/2024,42458.15,42458.83,42331.19,42331.2,192.63864
1/29/2024,42331.19,42345.36,42299.47,42302.06,123.6817
1/29/2024,42302.07,42302.07,42236.01,42236.01,131.61446
1/29/2024,42236.02,42275.03,42195.61,42233.21,214.77252
1/29/2024,42233.22,42264.06,42214.21,42218,90.44568
1/29/2024,42218,42284.94,42217.99,42262.85,156.33216
1/29/2024,42262.85,42273.26,42159.56,42208.63,164.28996
1/29/2024,42208.62,42218,42156.23,42161.24,195.912
1/29/2024,42161.24,42169,42131.1,42144.23,139.7268
1/29/2024,42144.23,42208.88,42144.23,42182.73,202.05507
1/29/2024,42182.73,42251.75,42158.08,42188.55,159.97638
1/29/2024,42188.55,42199.33,42133,42141.19,123.742
1/29/2024,42141.2,42192,42141.19,42163.23,157.36109
1/29/2024,42163.24,42230,42163.23,42230,112.13364
1/29/2024,42230,42242.15,42207.92,42207.92,69.81924
1/29/2024,42207.93,42212.99,42059.42,42103.79,223.20117
1/29/2024,42103.79,42103.8,41988.88,42053.46,470.78837
1/29/2024,42053.45,42121.07,41966.02,41989.8,239.70408
1/29/2024,41989.8,42039.28,41967.27,42024.96,167.22826
1/29/2024,42024.96,42065.08,41972.67,42064.62,155.85189
1/29/2024,42064.62,42151.26,42054.71,42122.85,148.51935
1/29/2024,42122.85,42131.1,41961.1,42079.17,250.24903
1/29/2024,42079.17,42234.9,42051.1,42171.6,206.76749
1/29/2024,42171.6,42329.93,42171.59,42242.27,290.03146
1/29/2024,42242.27,42295.67,42222.23,42295.67,199.4715
1/29/2024,42295.9,42335.64,42251.29,42286.32,205.52659
1/29/2024,42286.32,42296.47,42208.2,42227.6,253.98275
1/29/2024,42227.61,42371.43,42227.6,42356.34,184.22343
1/29/2024,42356.33,42381.1,42297.57,42313.18,223.44013
1/29/2024,42313.18,42353.27,42290,42338.03,135.57569
1/29/2024,42338.04,42338.04,42252.13,42275.76,158.24013
1/29/2024,42275.76,42313.04,42238,42238,145.80099
1/29/2024,42238,42270.95,42191.1,42246.95,240.31311
1/29/2024,42246.95,42371.1,42231.1,42320.5,267.98607
1/29/2024,42320.5,42320.51,42245.26,42245.26,153.96932
1/29/2024,42245.26,42257.99,42031.61,42036.83,447.66068
