Date,Open,High,Low,Close,Volume
2021-01-17,36061.52374,36682.76063,34095.16918,35786.41703,92863643157
2021-01-16,36833.61358,37910.76421,35624.47869,36178.18021,123693873048
2021-01-15,39280.29844,39645.49912,34599.96835,36678.9504,117305372508
2021-01-14,37394.12264,40000.01421,36882.02799,39304.68621,114931563480
2021-01-13,34060.12932,37626.12656,32445.498,37359.33216,126174618900
2021-01-12,35549.97125,36524.89202,32957.84676,33949.39683,176864618866
2021-01-11,38223.37371,38223.37371,30592.25526,35569.7227,182855100855
2021-01-10,40083.81722,41255.9792,35933.66182,38299.0196,107609376316
2021-01-09,40577.81004,41291.46597,38819.67009,40129.0005,134582898529
2021-01-08,39437.44034,41849.9064,36711.86222,40703.29054,172295440555
2021-01-07,36814.68197,40164.159,36345.63577,39493.12851,141292953594
2021-01-06,33895.70191,36904.21825,33315.06731,36904.21825,120556816942
2021-01-05,32023.29343,34359.99007,30087.20186,33965.16042,125426476003
2021-01-04,32949.39946,33553.45055,29066.66544,31973.83215,130918256521
2021-01-03,32148.0485,34717.66274,32057.58296,32877.60728,124349523094
2021-01-02,29329.69577,33158.61244,29014.29588,32093.26496,70104243266
2021-01-01,28938.89689,29560.02755,28718.62179,29300.19094,64558591252
2020-12-31,28863.19167,29272.57805,27986.65215,28977.96182,79271345826
2020-12-30,27375.34582,28938.01888,27375.34582,28810.02049,73712221377
2020-12-29,27070.01978,27392.54055,26077.26994,27392.54055,68162303669
2020-12-28,26269.00968,27431.9044,26111.95779,27147.36675,99495188799
2020-12-27,26463.42639,28331.09273,26011.66035,26326.48184,102567647653
2020-12-26,24700.99134,26698.36729,24519.99043,26446.97357,68174322705
2020-12-25,23719.23706,24715.0783,23463.62621,24652.03652,57592757107
2020-12-24,23248.20381,23749.0147,22751.92602,23733.03049,74435058819
2020-12-23,23816.03788,24011.06862,22789.24469,23261.7852,72103119537
2020-12-22,22743.91142,23801.64017,22446.74738,23801.64017,83963380723
2020-12-21,23488.41548,24065.5178,22119.29953,22882.15792,85145371413
2020-12-20,23859.67211,24249.9572,23101.0989,23516.40283,71034858155
2020-12-19,23131.0446,24077.49414,22830.89779,23844.56807,63655496242
2020-12-18,22796.24924,23239.69877,22397.09551,23113.99259,117018623816
2020-12-17,21349.6567,23656.65347,21265.80118,22823.45909,119966786315
2020-12-16,19424.01073,21395.55444,19306.67714,21367.09631,48227478063
2020-12-15,19273.91638,19540.78258,19086.03263,19434.07031,37207256823
2020-12-14,19181.39628,19346.86037,19021.82978,19270.74681,35594491141
2020-12-13,18795.23977,19393.31475,18719.95839,19169.33845,36129560661
2020-12-12,18017.34873,18905.25987,18017.34873,18804.79471,37864610631
2020-12-11,18236.77637,18236.77637,17604.05012,18062.11899,51456006610
2020-12-10,18541.85465,18541.85465,17939.98172,18261.87845,42051607215
2020-12-09,18328.89177,18624.6332,17656.94346,18569.9877,51894238233
2020-12-08,19169.81602,19268.37765,18279.48821,18325.0542,36072867924
2020-12-07,19363.53182,19403.80315,18940.87191,19190.03778,33514897153
2020-12-06,19153.42124,19374.85139,18891.56777,19336.69255,31248872995
2020-12-05,18660.48621,19167.43332,18560.02988,19127.65682,43493402327
2020-12-04,19430.84842,19510.63995,18643.37027,18737.19266,42711852977
2020-12-03,19217.92308,19587.14569,18909.02757,19427.95496,45460478690
2020-12-02,18756.50965,19330.50818,18356.07531,19201.27613,64736169957
2020-12-01,19692.23392,19877.36832,18338.56035,18855.04374,68651048241
2020-11-30,18181.6152,19802.67892,18181.6152,19721.87473,47907519458
2020-11-29,17725.68644,18309.85198,17549.51548,18162.12347,39169112135
2020-11-28,17133.44114,17846.94377,16877.45153,17707.71579,40948231070
2020-11-27,17157.38411,17419.95808,16487.30151,17076.84202,66090936295
2020-11-26,18736.04887,18911.14877,16290.95338,17072.81034,76574550474
2020-11-25,19151.45251,19461.56864,18547.97903,18770.2021,66020446070
2020-11-24,18383.26053,19412.4943,18042.08297,19121.51141,65582487334
2020-11-23,18400.41621,18750.75866,18032.68421,18374.45258,56013957456
2020-11-22,18673.99047,18740.8989,17648.89881,18413.52697,51842917681
2020-11-21,18665.4742,18956.34315,18478.41652,18709.05738,51342425636
2020-11-20,17799.98188,18798.61459,17763.98855,18641.28503,51247577104
2020-11-19,17769.0811,18139.03618,17395.28235,17806.27692,61088362076
2020-11-18,17664.95164,18475.03514,17395.81176,17827.83915,72012568911
2020-11-17,16703.98098,17829.76472,16577.52509,17683.75928,45999622881
2020-11-16,15948.49268,16842.98402,15884.87538,16725.11073,32816346806
2020-11-15,16068.09817,16131.79857,15796.54344,15961.34579,31319340855
2020-11-14,16320.0472,16320.0472,15725.30916,16083.58805,36181426857
2020-11-13,16297.18731,16463.29377,15984.11589,16316.13726,46113488950
2020-11-12,15691.60903,16299.94364,15492.64133,16279.27054,42629399359
2020-11-11,15297.95997,15949.5044,15282.01182,15687.48025,34076621282
2020-11-10,15313.69455,15429.00597,15104.41498,15280.16349,42038978766
2020-11-09,15478.31316,15798.201,14836.54357,15326.15685,39301152286
2020-11-08,14815.05132,15613.43327,14748.25694,15499.08129,44191246290
2020-11-07,15568.61662,15741.75486,14448.63073,14821.98325,43966023320
2020-11-06,15589.384,15922.32559,15204.98793,15547.05255,64505570472
2020-11-05,14140.35454,15710.75621,14100.78024,15558.52541,45894350398
2020-11-04,14017.05139,14212.51163,13589.96915,14132.96094,36787608743
2020-11-03,13556.44665,14034.32113,13304.12232,13973.24888,31957453140
2020-11-02,13760.88884,13826.96149,13269.50531,13576.96848,28341039633
2020-11-01,13794.54858,13881.86907,13629.06393,13735.00686,27500088065
2020-10-31,13554.96043,13984.74925,13431.71761,13795.52655,32985934325
2020-10-30,13456.60931,13661.9601,13151.41623,13568.83725,35824994060
2020-10-29,13276.34922,13629.99196,12987.72994,13443.53152,35824326415
2020-10-28,13639.74615,13837.30674,12960.02599,13275.48126,40460863642
2020-10-27,13057.48933,13775.68165,13057.48933,13651.54051,32537705771
2020-10-26,13022.01562,13215.24631,12821.64582,13065.53603,23955461477
2020-10-25,13115.29406,13327.97549,12915.83217,13020.81172,23616907117
2020-10-24,12929.78161,13139.41763,12869.96461,13117.17473,22616597578
2020-10-23,12964.75729,13014.06317,12740.00614,12929.02218,32656688932
2020-10-22,12799.953,13162.64828,12698.49931,12958.53719,44415617058
2020-10-21,11908.74144,13190.0937,11891.81135,12808.79595,38524738668
2020-10-20,11751.37387,12004.20824,11696.28936,11910.24211,26904815395
2020-10-19,11500.03238,11799.99117,11420.51617,11748.37678,18200393176
2020-10-18,11358.12796,11490.01581,11349.94171,11490.01581,15237087835
2020-10-17,11316.37441,11386.51967,11278.31155,11368.48474,18609745832
2020-10-16,11498.95004,11539.22069,11234.81902,11312.66278,25895236933
2020-10-15,11417.10546,11573.55366,11291.76508,11492.6159,23046051336
2020-10-14,11422.0242,11544.5787,11292.51189,11426.36748,22671063127
2020-10-13,11531.36029,11542.29384,11324.19713,11423.48002,27767799954
2020-10-12,11369.01005,11696.4827,11245.10689,11544.13764,21028934723
2020-10-11,11294.71293,11429.45134,11279.86258,11376.43511,18400993817
2020-10-10,11050.67589,11463.74364,11050.67589,11294.99419,23905936789
2020-10-09,10920.19899,11101.81568,10841.66081,11066.19087,23417400426
2020-10-08,10670.21554,10931.02328,10554.5503,10898.55184,18775481111
2020-10-07,10602.399,10679.0279,10567.96546,10665.25226,20562068865
2020-10-06,10788.03209,10792.26038,10536.77639,10604.44685,19914334722
2020-10-05,10667.05755,10784.67082,10629.99514,10784.67082,18073068401
2020-10-04,10542.05843,10684.271,10524.73128,10665.69855,15472962157
2020-10-03,10570.3669,10593.70297,10501.48614,10541.32189,20391901420
2020-10-02,10621.70759,10662.01398,10413.94089,10566.49438,28608315280
2020-10-01,10777.14188,10903.28751,10472.41539,10614.30333,23740107473
2020-09-30,10840.60047,10843.68933,10668.73516,10766.81409,22225613190
2020-09-29,10692.3523,10855.71614,10652.23613,10839.96268,23902695207
2020-09-28,10774.25437,10937.0078,10699.63372,10702.47283,22685381480
2020-09-27,10729.81996,10794.71235,10620.55817,10766.52245,19197868192
2020-09-26,10685.94518,10769.90733,10653.13178,10739.74258,22140813156
2020-09-25,10734.53611,10747.70807,10567.23731,10683.39523,27637879181
2020-09-24,10233.35355,10763.75373,10219.33396,10731.5324,28632863995
2020-09-23,10529.27889,10530.33233,10180.50587,10231.05131,24341912906
2020-09-22,10415.09966,10557.44493,10365.73469,10531.35154,31760586511
2020-09-21,10920.98771,10982.25948,10349.49248,10427.87773,32049045620
2020-09-20,11083.42857,11083.42857,10779.61933,10914.68741,27984393948
2020-09-19,10933.95257,11139.96595,10892.86924,11076.85089,29847423554
2020-09-18,10939.78468,11018.74396,10821.36723,10916.97092,33299227980
2020-09-17,10943.45099,11036.74464,10767.36196,10934.41967,38373393891
2020-09-16,10782.04128,11079.28996,10675.81759,10946.92123,38086295936
2020-09-15,10671.46223,10926.45873,10637.48773,10782.9998,36621455088
2020-09-14,10327.098,10737.48359,10252.7029,10665.11372,31933742977
2020-09-13,10441.28802,10558.52097,10218.63689,10315.66641,28367164217
2020-09-12,10385.22962,10476.9701,10275.98711,10438.37739,27091848643
2020-09-11,10336.83248,10386.96006,10215.87187,10374.77815,32078835060
2020-09-10,10222.60712,10464.14079,10222.60712,10334.63865,32645377052
2020-09-09,10116.66556,10335.32472,9983.509539,10214.15437,37822798641
2020-09-08,10373.81967,10397.84253,9893.738058,10112.20637,40939773952
2020-09-07,10248.394,10392.07319,9896.301801,10356.44438,41532337191
2020-09-06,10170.03555,10339.13787,9998.060703,10257.22974,56682146859
2020-09-05,10448.69017,10547.91697,9902.977529,10129.78665,47745079005
2020-09-04,10158.23688,10602.9688,10108.68494,10473.51945,51279765459
2020-09-03,11388.86788,11435.02012,10103.86218,10215.66996,41460895660
2020-09-02,11924.49257,11945.58265,11231.6795,11399.14897,40828722690
2020-09-01,11650.161,12044.02119,11551.45166,11921.75492,36030623507
2020-08-31,11715.37986,11764.46311,11578.52232,11655.9987,28817684113
2020-08-30,11471.66127,11704.63524,11468.27535,11697.79437,25043705473
2020-08-29,11502.40289,11551.26249,11437.27082,11485.10157,24334715747
2020-08-28,11320.18426,11504.09768,11290.09589,11496.83022,32588672017
2020-08-27,11462.85202,11549.16864,11188.79322,11311.2402,32828842214
2020-08-26,11338.90819,11519.64724,11275.78933,11463.56797,36827771242
2020-08-25,11756.69784,11761.36045,11166.88423,11361.55482,31693401989
2020-08-24,11648.11234,11822.06015,11601.43091,11763.76171,27473249748
2020-08-23,11680.51631,11707.26344,11537.63262,11653.40729,25832518309
2020-08-22,11534.75309,11687.6584,11403.80202,11681.15793,34813826010
2020-08-21,11855.74486,11874.02169,11511.7181,11530.91923,31263106135
2020-08-20,11742.5261,11878.7376,11689.23604,11866.59519,33930368814
2020-08-19,11969.19437,12007.45379,11638.94295,11732.40557,40374416081
2020-08-18,12272.57863,12364.51586,11892.03044,11961.9946,42796629889
2020-08-17,11892.9928,12394.34502,11787.6261,12285.93663,29928688831
2020-08-16,11857.11334,11912.90806,11706.3526,11892.68092,27103038829
2020-08-15,11755.70816,11966.48828,11755.70816,11865.38305,31579519762
2020-08-14,11765.96545,11830.53028,11657.28758,11742.87637,37984318895
2020-08-13,11567.06672,11773.08846,11301.37014,11763.00914,35020081228
2020-08-12,11397.03945,11607.74082,11238.64735,11576.81427,42464680751
2020-08-11,11885.4514,11927.49191,11185.18212,11395.40582,37908458366
2020-08-10,11666.67308,12031.87065,11666.67308,11867.86649,36150631838
2020-08-09,11758.32334,11784.90545,11539.76259,11648.08317,27135096720
2020-08-08,11592.01689,11802.1359,11541.2703,11728.58523,31999650196
2020-08-07,11777.53837,11885.86315,11392.40966,11583.15927,34481886917
2020-08-06,11738.74293,11895.07183,11574.34382,11780.28537,37150220757
2020-08-05,11196.17762,11769.26961,11133.72852,11732.92795,31972193672
2020-08-04,11228.30377,11391.63352,11075.23021,11194.55461,33863638682
2020-08-03,11070.05969,11465.33959,10998.67973,11246.25548,35112734941
2020-08-02,11797.81633,12078.65812,10983.14938,11073.60766,52188598141
2020-08-01,11336.03219,11848.39451,11243.91329,11800.38987,41384071142
2020-07-31,11100.38336,11425.72023,10978.05278,11334.58547,32449292483
2020-07-30,11084.61689,11157.27194,10894.50579,11109.23106,36055471756
2020-07-29,10905.32826,11282.25087,10839.39092,11073.29788,39989495153
2020-07-28,11016.82397,11204.30926,10644.9739,10895.73396,63042796645
2020-07-27,9921.922095,11339.80296,9920.003523,10996.5366,42213334217
2020-07-26,9697.515159,10073.2253,9652.913998,9917.359474,28010517869
2020-07-25,9547.494177,9716.605724,9534.582156,9686.120716,21037125904
2020-07-24,9600.61154,9629.070858,9477.722155,9545.046629,22466772027
2020-07-23,9523.658037,9627.169019,9474.580562,9592.963304,23101832608
2020-07-22,9384.63728,9524.321572,9306.723329,9518.901022,19256793736
2020-07-21,9162.179688,9419.40045,9160.240988,9385.174346,18926176905
2020-07-20,9207.29326,9212.380926,9151.486581,9164.069789,13940188804
2020-07-19,9169.952206,9213.285054,9119.533813,9207.816996,11947063843
2020-07-18,9156.427377,9196.230068,9129.375055,9170.802681,12785910296
2020-07-17,9135.106244,9176.80158,9094.505948,9155.773355,15270491656
2020-07-16,9200.648755,9220.828575,9058.920622,9137.239203,16582669315
2020-07-15,9253.721451,9269.704971,9182.048444,9206.764838,14662526150
2020-07-14,9242.639687,9273.110343,9155.100178,9254.204474,16272167656
2020-07-13,9297.137398,9320.456358,9217.609515,9247.107825,14936740774
2020-07-12,9230.979937,9313.256344,9187.861567,9286.726085,11952544232
2020-07-11,9276.580057,9283.619996,9195.588709,9231.3201,13061147820
2020-07-10,9239.746148,9288.71267,9141.271506,9278.447734,16354705418
2020-07-09,9428.606014,9429.390147,9201.801168,9240.366176,17978271912
2020-07-08,9257.371172,9453.376947,9241.34023,9420.350155,16333234232
2020-07-07,9339.715306,9363.358154,9220.037597,9252.35518,17246307334
2020-07-06,9077.942345,9342.540316,9053.655688,9342.540316,16794093512
2020-07-05,9131.495458,9137.447369,8957.5603,9072.772592,12978699503
2020-07-04,9069.815386,9178.1391,9053.808489,9127.518467,12619370983
2020-07-03,9081.573979,9117.536881,9059.787936,9065.577985,16093715203
2020-07-02,9228.082821,9253.257937,8991.466116,9084.054479,16368750495
2020-07-01,9136.040257,9283.111145,9102.358834,9225.668161,15043273940
2020-06-30,9179.411116,9190.720681,9076.059608,9145.560607,15421116289
2020-06-29,9126.119999,9219.392814,9042.933317,9180.159026,14838631119
2020-06-28,9014.405433,9178.957416,8961.236007,9118.117533,16823321855
2020-06-27,9162.617899,9191.410748,8942.42619,9014.224272,16646055897
2020-06-26,9253.790442,9290.336556,9075.259418,9165.503578,18745051956
2020-06-25,9302.941246,9324.516686,9066.601837,9254.748296,21449477390
2020-06-24,9619.310236,9664.023908,9242.954368,9289.303605,18027557224
2020-06-23,9683.933632,9712.302931,9586.803715,9614.943606,19667576807
2020-06-22,9295.515457,9697.17513,9290.806476,9685.845287,16669106172
2020-06-21,9351.832,9449.308884,9289.8938,9289.8938,15448764610
2020-06-20,9316.226996,9373.053282,9252.759373,9348.977142,17932871013
2020-06-19,9393.868925,9412.352789,9263.216635,9305.901805,19527343337
2020-06-18,9461.519582,9461.908823,9302.884494,9401.552893,18874354829
2020-06-17,9522.880924,9540.093921,9309.953064,9463.405493,18609541664
2020-06-16,9422.305416,9566.212937,9381.984434,9520.484681,24399990285
2020-06-15,9352.512538,9485.445505,8960.66705,9421.65218,24311638546
2020-06-14,9470.194859,9470.194859,9295.788822,9352.845602,15802769087
2020-06-13,9464.718261,9472.851521,9378.910664,9463.820529,18853236922
2020-06-12,9304.399497,9538.688428,9263.997892,9460.375485,28635953788
2020-06-11,9864.195678,9924.656934,9257.352855,9314.37816,28078869433
2020-06-10,9771.820949,9966.962941,9716.219497,9864.561413,21335294208
2020-06-09,9774.133918,9841.159197,9657.177238,9769.869088,22201874671
2020-06-08,9747.856807,9778.403103,9667.039257,9773.301577,24804583215
2020-06-07,9661.568388,9769.288375,9456.736415,9742.573822,19781866056
2020-06-06,9636.570305,9723.004459,9568.15488,9662.323105,21994182984
2020-06-05,9793.271322,9836.166994,9641.720671,9641.917175,25839305932
2020-06-04,9654.855411,9854.888472,9506.048535,9803.990306,24537394171
2020-06-03,9542.709507,9652.629014,9454.878678,9652.629014,30774114397
2020-06-02,10167.40272,10174.00038,9396.444267,9538.727853,40117755690
2020-06-01,9454.105517,10232.61774,9433.579202,10177.77035,27483501151
2020-05-31,9694.273435,9694.273435,9420.259757,9449.860914,30164673989
2020-05-30,9415.670495,9708.464046,9351.301217,9693.552427,30240847831
2020-05-29,9540.936504,9558.557224,9374.994596,9418.13384,34433975805
2020-05-28,9177.54917,9566.465329,9123.65167,9536.159369,31339127072
2020-05-27,8855.989829,9189.868583,8846.784743,9165.144674,29023731427
2020-05-26,8894.327429,8985.206386,8745.730775,8850.3542,29122854004
2020-05-25,8765.90039,8944.683018,8708.154358,8897.213209,32589017641
2020-05-24,9178.757642,9278.961893,8791.793685,8791.793685,25780142755
2020-05-23,9167.548507,9294.044722,9114.398031,9180.527997,26003317556
2020-05-22,9059.871784,9244.4595,8973.510051,9160.70542,33446538581
2020-05-21,9519.329841,9558.120911,8859.743096,9073.693079,33726116883
2020-05-20,9769.895545,9805.300343,9441.170646,9524.434064,31304878616
2020-05-19,9724.567636,9852.625432,9518.785994,9761.178765,33953354777
2020-05-18,9672.109016,9901.963053,9563.109966,9733.739137,36680111315
2020-05-17,9383.519751,9835.576125,9349.102059,9667.578397,31980216369
2020-05-16,9307.561702,9556.384606,9235.124285,9380.484219,35516301774
2020-05-15,9772.438557,9803.130232,9240.452877,9293.972171,44345543412
2020-05-14,9298.001842,9836.468003,9273.449891,9772.561576,44963754585
2020-05-13,8804.984468,9363.647602,8804.984468,9302.896541,34610987893
2020-05-12,8583.604045,8940.956452,8566.733028,8792.063768,44269698683
2020-05-11,8747.339336,9108.0357,8303.339059,8593.856494,43551499512
2020-05-10,9554.216377,9554.216377,8388.959555,8745.152545,49096426545
2020-05-09,9814.400817,9900.431521,9559.705894,9570.005988,36759061346
2020-05-08,9943.631675,9995.180687,9753.752318,9822.885629,50787616034
2020-05-07,9170.342931,9985.692229,9086.608456,9968.105282,44195883978
2020-05-06,9013.045881,9353.209747,8936.688924,9198.252701,37332792656
2020-05-05,8876.401349,9060.014739,8826.544715,8967.997704,34606031419
2020-05-04,8895.401328,8933.90522,8571.361768,8883.306781,35712348408
2020-05-03,8973.683542,9157.860151,8765.817978,8894.362675,36776322130
2020-05-02,8822.562075,8992.528435,8778.174811,8974.922892,34889762274
2020-05-01,8629.225398,9025.379732,8629.225398,8832.981251,43425802328
2020-04-30,8756.427416,9425.798394,8476.196338,8607.329832,56288690521
2020-04-29,7747.510263,8878.881234,7731.959973,8759.78919,34278610731
2020-04-28,7772.739892,7772.739892,7668.774697,7754.222426,25836558088
2020-04-27,7676.112824,7766.689761,7651.244534,7766.689761,27154195068
2020-04-26,7536.121952,7667.006245,7529.539217,7665.828318,24111822560
2020-04-25,7499.599962,7600.653706,7452.971185,7535.263897,25858610306
2020-04-24,7470.507761,7584.586417,7430.217502,7497.353393,31706852571
2020-04-23,7114.279113,7612.469033,7043.728866,7464.891127,30103580671
2020-04-22,6848.632955,7127.934459,6828.232224,7106.551177,24916975279
2020-04-21,6850.014587,6909.394476,6793.922255,6851.005362,29393938160
2020-04-20,7130.802846,7193.471506,6802.728636,6856.785953,26956989051
2020-04-19,7238.814,7238.814,7084.171816,7133.148679,25713381020
2020-04-18,7038.544102,7258.392591,7038.544102,7233.157423,24783424487
2020-04-17,7095.723993,7127.521096,7028.621059,7034.540358,30376034250
2020-04-16,6632.633868,7136.021271,6531.440044,7088.799492,33497785089
2020-04-15,6860.026011,6915.825191,6629.918818,6637.791816,26821228376
2020-04-14,6841.808245,6956.211498,6778.251961,6856.179094,28504195497
2020-04-13,6925.828476,6925.828476,6651.140958,6837.42254,31953029026
2020-04-12,6873.738524,7151.799963,6797.613535,6977.230636,25365748776
2020-04-11,6870.159673,6930.589448,6773.981141,6869.586552,30015475132
2020-04-10,7287.828929,7291.256766,6773.425902,6859.833737,32004749572
2020-04-09,7350.847013,7355.680725,7166.887911,7293.58436,28609068745
2020-04-08,7197.669188,7376.150589,7171.114164,7352.328771,32753738689
2020-04-07,7317.027619,7428.30619,7122.743854,7198.770192,39144962206
2020-04-06,6789.732157,7291.003705,6789.732139,7279.161792,31594108803
2020-04-05,6847.44595,6874.528639,6710.016206,6789.732165,25269670113
2020-04-04,6733.667481,6867.941778,6693.177965,6847.730055,27880150848
2020-04-03,6797.838574,7009.42559,6630.440002,6733.747735,37167518959
2020-04-02,6591.466748,7112.018153,6572.988866,6807.465142,35949707671
2020-04-01,6419.060999,6601.951969,6176.881757,6598.287015,25637412067
2020-03-31,6397.716177,6496.83391,6358.758001,6431.262413,27431559375
2020-03-30,5900.006585,6546.928547,5877.928855,6424.078447,27021350125
2020-03-29,6241.95689,6241.95689,5908.106132,5917.297073,23647684302
2020-03-28,6378.656392,6378.656392,6073.035098,6239.838832,27085157179
2020-03-27,6736.947799,6820.942204,6377.749564,6377.749564,28806208013
2020-03-26,6679.399747,6750.800609,6563.679185,6736.291779,29627849181
2020-03-25,6740.887504,6909.427938,6509.137357,6681.336594,37094888214
2020-03-24,6465.057236,6776.05115,6390.800015,6736.044984,41093254550
2020-03-23,5836.556173,6500.702807,5769.09003,6467.459038,48057935733
2020-03-22,6162.351079,6385.923936,5796.488313,5843.158786,49039501835
2020-03-21,6211.467473,6428.249246,5921.284296,6149.798351,74321910267
2020-03-20,6163.652016,6845.323911,5816.372412,6192.309975,82173623931
2020-03-19,5363.797911,6373.372919,5280.25082,6160.004718,46227050479
2020-03-18,5322.867474,5396.969402,5047.756899,5365.581534,30708432421
2020-03-17,5008.440359,5446.809002,4968.735364,5362.320407,36376336244
2020-03-16,5374.039138,5374.039138,4528.29957,5022.578106,33030427612
2020-03-15,5200.9682,5832.913923,5168.397856,5381.745247,26391424072
2020-03-14,5585.038431,5611.991974,5120.784387,5212.979298,41904880597
2020-03-13,4799.696383,5891.890069,4003.591032,5518.647281,60723203715
2020-03-12,7932.112312,7953.436635,4684.824346,4724.392684,38263176500
2020-03-11,7897.141265,7963.670417,7627.475829,7931.347543,32035157696
2020-03-10,7933.949977,8139.026941,7794.19417,7900.821326,34726963415
2020-03-09,8045.081283,8132.647863,7664.882826,7915.672115,37959208550
2020-03-08,8898.958237,8898.958237,8042.736084,8042.736084,33505674162
2020-03-07,9133.485034,9167.919947,8869.500326,8898.942078,34911099915
2020-03-06,9062.478818,9150.674744,9007.385122,9129.266628,33574313953
2020-03-05,8756.306452,9136.660962,8756.306452,9051.139212,28798098411
2020-03-04,8762.362408,8839.479071,8554.100335,8749.500222,29780398865
2020-03-03,8907.408057,8907.408057,8679.939335,8772.476037,31679555793
2020-03-02,8549.340701,8956.124737,8518.222266,8900.06855,29111523359
2020-03-01,8550.541952,8710.274182,8426.707718,8557.504358,25805457968
2020-02-29,8750.144606,8783.127594,8569.467785,8569.467785,28569338389
2020-02-28,8812.547056,8892.751476,8477.509711,8731.610771,31653812955
2020-02-27,8695.374108,8975.439388,8565.953034,8775.595016,37863755310
2020-02-26,9327.16578,9368.457957,8692.901591,8829.543593,35462874216
2020-02-25,9662.360387,9905.852192,9315.476124,9358.38862,34745765384
2020-02-24,9953.140109,9972.513507,9518.287043,9664.370232,33711384527
2020-02-23,9663.2508,9951.126734,9663.2508,9923.65932,29496972973
2020-02-22,9683.663803,9700.679433,9582.977249,9667.521623,29322369850
2020-02-21,9600.491437,9746.933194,9576.364242,9683.453206,33072200100
2020-02-20,9612.456348,9656.516877,9483.963622,9612.392632,38453745129
2020-02-19,10152.93976,10214.65317,9603.340861,9621.766806,37096619903
2020-02-18,9700.842005,10209.58607,9620.499125,10144.8965,38169582164
2020-02-17,9939.757985,9940.394815,9481.850577,9711.996028,39598298474
2020-02-16,9908.084222,10032.34309,9687.006103,9969.23568,36525467234
2020-02-15,10328.11501,10366.43784,9862.309991,9903.077897,35159749255
2020-02-14,10229.15008,10360.53208,10110.83426,10327.51233,38621696718
2020-02-13,10313.9112,10458.55068,10104.98797,10225.41526,40279999809
2020-02-12,10220.50892,10396.60574,10220.50892,10327.55459,37536325031
2020-02-11,9859.706677,10283.60936,9729.947876,10229.7009,32344589624
2020-02-10,10128.72389,10154.3998,9787.316091,9869.436912,32809761670
2020-02-09,9890.510299,10136.29238,9882.112054,10128.75028,30830691931
2020-02-08,9878.102326,9911.33486,9678.528906,9899.911944,27781716513
2020-02-07,9760.277761,9871.278061,9747.32268,9820.295542,31575968441
2020-02-06,9605.879402,9835.472653,9541.800637,9754.078412,33460093620
2020-02-05,9175.37744,9684.328804,9163.041623,9602.309743,27369542845
2020-02-04,9299.273916,9337.172943,9116.753964,9187.070016,25453389344
2020-02-03,9332.390335,9545.342885,9253.044318,9302.362658,28287364413
2020-02-02,9382.886003,9451.075249,9222.505435,9339.574889,25513782426
2020-02-01,9345.862972,9448.900119,9307.566841,9386.105652,24669132631
2020-01-31,9498.823463,9512.289712,9236.475529,9336.132885,29879074256
2020-01-30,9295.295574,9554.568011,9226.934035,9503.268,27862509999
2020-01-29,9361.341369,9399.970874,9264.581115,9304.918064,31677015379
2020-01-28,8896.167779,9334.836393,8896.167779,9334.836393,28386922234
2020-01-27,8603.445992,8949.882036,8595.699982,8895.603628,21864918500
2020-01-26,8350.912434,8602.21977,8317.574929,8591.002876,17062357024
2020-01-25,8428.523168,8443.511628,8284.916896,8366.208771,18942559762
2020-01-24,8410.044844,8512.004663,8243.925764,8440.287026,21819201522
2020-01-23,8678.100848,8679.203318,8314.340391,8391.607957,21694293542
2020-01-22,8734.172884,8785.16948,8628.2277,8672.801079,21487927494
2020-01-21,8638.623747,8760.412471,8531.709622,8747.38185,21133613686
2020-01-20,8706.122036,8739.5969,8540.670356,8639.19622,25527853491
2020-01-19,8925.609579,9170.718171,8587.80198,8697.342225,29631647239
2020-01-18,8914.238456,8970.022162,8821.668809,8929.544857,29485862976
2020-01-17,8725.24886,8985.126764,8675.456403,8921.648281,29962458960
2020-01-16,8814.531199,8840.12184,8606.312633,8722.037088,30633889567
2020-01-15,8818.537331,8875.853271,8409.183692,8807.632434,41907940747
2020-01-14,8106.52195,8844.280645,8106.52195,8838.564862,30880804632
2020-01-13,8174.754398,8176.991753,8065.08032,8116.96951,20209676488
2020-01-12,8031.849295,8168.956023,7979.109216,8164.590608,23264705658
2020-01-11,8173.01379,8249.130107,8024.156862,8024.791559,29273068672
2020-01-10,7821.63355,8160.413567,7699.7602,8160.413567,25445878088
2020-01-09,8047.810852,8047.810852,7781.210634,7829.06324,27423415908
2020-01-08,8152.750894,8431.806289,7889.175446,8055.759827,32572235031
2020-01-07,7751.389284,8173.268895,7751.389284,8155.216395,26898528961
2020-01-06,7361.7126,7764.21795,7357.585483,7764.21795,20385990288
2020-01-05,7356.75913,7475.155226,7341.456686,7352.362745,18782091517
2020-01-04,7324.098145,7373.794397,7290.638622,7358.491964,22091911757
2020-01-03,6967.511073,7384.887333,6891.532175,7317.184074,23323885156
2020-01-02,7214.705283,7222.856261,6953.660848,6968.274896,16978615552
2020-01-01,7196.614648,7252.034228,7182.140636,7213.918462,17174701193
2019-12-31,7245.200685,7300.392728,7155.958221,7202.624251,19231685731
2019-12-30,7388.393119,7397.633413,7234.181931,7245.988923,20205730609
2019-12-29,7312.006786,7487.899094,7257.396558,7386.37606,18316582002
2019-12-28,7248.512129,7347.520016,7242.85338,7312.04457,19186434309
2019-12-27,7209.301104,7260.341054,7111.398497,7246.422425,20987495731
